"TIME","GEO","SPDEPS","UNIT","Value","Flag and Footnotes"
"2011","Zone euro (18 pays)","Autres dépenses","Millions d'euros (aux prix constants de 2010)",":",""
"2011","Zone euro (18 pays)","Autres dépenses","Euro par habitant","106,86","p"
"2011","Zone euro (18 pays)","Autres dépenses","Euro par habitant (aux prix constants de 2010)",":",""
"2011","Zone euro (18 pays)","Autres dépenses","Millions d'unités de monnaie nationale",":",""
"2011","Zone euro (18 pays)","Maladie/Soins de santé","Millions d'euros","797.565,59","p"
"2011","Zone euro (18 pays)","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)",":",""
"2011","Zone euro (18 pays)","Maladie/Soins de santé","Euro par habitant","2.403,01","p"
"2011","Zone euro (18 pays)","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)",":",""
"2011","Zone euro (18 pays)","Maladie/Soins de santé","Millions d'unités de monnaie nationale",":",""
"2011","Zone euro (12 pays)","Total des dépenses","Millions d'euros","2.801.084,62","p"
"2011","Zone euro (12 pays)","Total des dépenses","Millions d'euros (aux prix constants de 2010)","2.748.209,08","p"
"2011","Zone euro (12 pays)","Total des dépenses","Euro par habitant","8.758,94","p"
"2011","Zone euro (12 pays)","Total des dépenses","Euro par habitant (aux prix constants de 2010)","8.593,60","p"
"2011","Zone euro (12 pays)","Total des dépenses","Millions d'unités de monnaie nationale",":",""
"2011","Zone euro (12 pays)","Prestations de protection sociale","Millions d'euros","2.670.045,50","p"
"2011","Zone euro (12 pays)","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","2.619.643,56","p"
"2011","Zone euro (12 pays)","Prestations de protection sociale","Euro par habitant","8.349,19","p"
"2011","Zone euro (12 pays)","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","8.191,58","p"
"2011","Zone euro (12 pays)","Prestations de protection sociale","Millions d'unités de monnaie nationale",":",""
"2011","Zone euro (12 pays)","Dépenses de fonctionnement","Millions d'euros","95.754,35","p"
"2011","Zone euro (12 pays)","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","93.946,81","p"
"2011","Zone euro (12 pays)","Dépenses de fonctionnement","Euro par habitant","299,42","p"
"2011","Zone euro (12 pays)","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","293,77","p"
"2011","Zone euro (12 pays)","Dépenses de fonctionnement","Millions d'unités de monnaie nationale",":",""
"2011","Zone euro (12 pays)","Autres dépenses","Millions d'euros","35.284,78","p"
"2011","Zone euro (12 pays)","Autres dépenses","Millions d'euros (aux prix constants de 2010)","34.618,71","p"
"2011","Zone euro (12 pays)","Autres dépenses","Euro par habitant","110,33","p"
"2011","Zone euro (12 pays)","Autres dépenses","Euro par habitant (aux prix constants de 2010)","108,25","p"
"2011","Zone euro (12 pays)","Autres dépenses","Millions d'unités de monnaie nationale",":",""
"2011","Zone euro (12 pays)","Maladie/Soins de santé","Millions d'euros","788.517,11","p"
"2011","Zone euro (12 pays)","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","773.632,42","p"
"2011","Zone euro (12 pays)","Maladie/Soins de santé","Euro par habitant","2.465,68","p"
"2011","Zone euro (12 pays)","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","2.419,14","p"
"2011","Zone euro (12 pays)","Maladie/Soins de santé","Millions d'unités de monnaie nationale",":",""
"2011","Belgique","Total des dépenses","Millions d'euros","112.532,67",""
"2011","Belgique","Total des dépenses","Millions d'euros (aux prix constants de 2010)","109.090,85",""
"2011","Belgique","Total des dépenses","Euro par habitant","10.194,78",""
"2011","Belgique","Total des dépenses","Euro par habitant (aux prix constants de 2010)","9.882,97",""
"2011","Belgique","Total des dépenses","Millions d'unités de monnaie nationale","112.532,67",""
"2011","Belgique","Prestations de protection sociale","Millions d'euros","107.535,06",""
"2011","Belgique","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","104.246,10",""
"2011","Belgique","Prestations de protection sociale","Euro par habitant","9.742,03",""
"2011","Belgique","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","9.444,07",""
"2011","Belgique","Prestations de protection sociale","Millions d'unités de monnaie nationale","107.535,06",""
"2011","Belgique","Dépenses de fonctionnement","Millions d'euros","3.423,50",""
"2011","Belgique","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","3.318,79",""
"2011","Belgique","Dépenses de fonctionnement","Euro par habitant","310,15",""
"2011","Belgique","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","300,66",""
"2011","Belgique","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","3.423,50",""
"2011","Belgique","Autres dépenses","Millions d'euros","1.574,11",""
"2011","Belgique","Autres dépenses","Millions d'euros (aux prix constants de 2010)","1.525,96",""
"2011","Belgique","Autres dépenses","Euro par habitant","142,60",""
"2011","Belgique","Autres dépenses","Euro par habitant (aux prix constants de 2010)","138,24",""
"2011","Belgique","Autres dépenses","Millions d'unités de monnaie nationale","1.574,11",""
"2011","Belgique","Maladie/Soins de santé","Millions d'euros","30.827,33",""
"2011","Belgique","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","29.884,48",""
"2011","Belgique","Maladie/Soins de santé","Euro par habitant","2.792,77",""
"2011","Belgique","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","2.707,35",""
"2011","Belgique","Maladie/Soins de santé","Millions d'unités de monnaie nationale","30.827,33",""
"2011","Bulgarie","Total des dépenses","Millions d'euros","6.816,21",""
"2011","Bulgarie","Total des dépenses","Millions d'euros (aux prix constants de 2010)","6.599,04",""
"2011","Bulgarie","Total des dépenses","Euro par habitant","927,59",""
"2011","Bulgarie","Total des dépenses","Euro par habitant (aux prix constants de 2010)","898,03",""
"2011","Bulgarie","Total des dépenses","Millions d'unités de monnaie nationale","13.331,14",""
"2011","Bulgarie","Prestations de protection sociale","Millions d'euros","6.614,03",""
"2011","Bulgarie","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","6.403,29",""
"2011","Bulgarie","Prestations de protection sociale","Euro par habitant","900,07",""
"2011","Bulgarie","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","871,39",""
"2011","Bulgarie","Prestations de protection sociale","Millions d'unités de monnaie nationale","12.935,71",""
"2011","Bulgarie","Dépenses de fonctionnement","Millions d'euros","145,34","e"
"2011","Bulgarie","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","140,71","e"
"2011","Bulgarie","Dépenses de fonctionnement","Euro par habitant","19,78","e"
"2011","Bulgarie","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","19,15","e"
"2011","Bulgarie","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","284,25","e"
"2011","Bulgarie","Autres dépenses","Millions d'euros","56,85",""
"2011","Bulgarie","Autres dépenses","Millions d'euros (aux prix constants de 2010)","55,04",""
"2011","Bulgarie","Autres dépenses","Euro par habitant","7,74",""
"2011","Bulgarie","Autres dépenses","Euro par habitant (aux prix constants de 2010)","7,49",""
"2011","Bulgarie","Autres dépenses","Millions d'unités de monnaie nationale","111,18",""
"2011","Bulgarie","Maladie/Soins de santé","Millions d'euros","1.714,50",""
"2011","Bulgarie","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","1.659,87",""
"2011","Bulgarie","Maladie/Soins de santé","Euro par habitant","233,32",""
"2011","Bulgarie","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","225,88",""
"2011","Bulgarie","Maladie/Soins de santé","Millions d'unités de monnaie nationale","3.353,21",""
"2011","Tchéquie","Total des dépenses","Millions d'euros","32.905,18",""
"2011","Tchéquie","Total des dépenses","Millions d'euros (aux prix constants de 2010)","31.289,99",""
"2011","Tchéquie","Total des dépenses","Euro par habitant","3.135,00",""
"2011","Tchéquie","Total des dépenses","Euro par habitant (aux prix constants de 2010)","2.981,11",""
"2011","Tchéquie","Total des dépenses","Millions d'unités de monnaie nationale","809.138,47",""
"2011","Tchéquie","Prestations de protection sociale","Millions d'euros","31.912,34",""
"2011","Tchéquie","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","30.345,89",""
"2011","Tchéquie","Prestations de protection sociale","Euro par habitant","3.040,40",""
"2011","Tchéquie","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","2.891,16",""
"2011","Tchéquie","Prestations de protection sociale","Millions d'unités de monnaie nationale","784.724,46",""
"2011","Tchéquie","Dépenses de fonctionnement","Millions d'euros","992,84","e"
"2011","Tchéquie","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","944,11","e"
"2011","Tchéquie","Dépenses de fonctionnement","Euro par habitant","94,59","e"
"2011","Tchéquie","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","89,95","e"
"2011","Tchéquie","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","24.414,00","e"
"2011","Tchéquie","Autres dépenses","Millions d'euros","0,00",""
"2011","Tchéquie","Autres dépenses","Millions d'euros (aux prix constants de 2010)","0,00",""
"2011","Tchéquie","Autres dépenses","Euro par habitant","0,00",""
"2011","Tchéquie","Autres dépenses","Euro par habitant (aux prix constants de 2010)","0,00",""
"2011","Tchéquie","Autres dépenses","Millions d'unités de monnaie nationale","0,00",""
"2011","Tchéquie","Maladie/Soins de santé","Millions d'euros","9.819,50",""
"2011","Tchéquie","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","9.337,50",""
"2011","Tchéquie","Maladie/Soins de santé","Euro par habitant","935,54",""
"2011","Tchéquie","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","889,62",""
"2011","Tchéquie","Maladie/Soins de santé","Millions d'unités de monnaie nationale","241.461,46",""
"2011","Danemark","Total des dépenses","Millions d'euros","79.454,91",""
"2011","Danemark","Total des dépenses","Millions d'euros (aux prix constants de 2010)","78.402,74",""
"2011","Danemark","Total des dépenses","Euro par habitant","14.263,33",""
"2011","Danemark","Total des dépenses","Euro par habitant (aux prix constants de 2010)","14.074,45",""
"2011","Danemark","Total des dépenses","Millions d'unités de monnaie nationale","591.986,74",""
"2011","Danemark","Prestations de protection sociale","Millions d'euros","76.797,33",""
"2011","Danemark","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","75.780,36",""
"2011","Danemark","Prestations de protection sociale","Euro par habitant","13.786,26",""
"2011","Danemark","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","13.603,69",""
"2011","Danemark","Prestations de protection sociale","Millions d'unités de monnaie nationale","572.186,20",""
"2011","Danemark","Dépenses de fonctionnement","Millions d'euros","2.657,58",""
"2011","Danemark","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","2.622,38",""
"2011","Danemark","Dépenses de fonctionnement","Euro par habitant","477,07",""
"2011","Danemark","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","470,76",""
"2011","Danemark","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","19.800,54",""
"2011","Danemark","Autres dépenses","Millions d'euros","0,00",""
"2011","Danemark","Autres dépenses","Millions d'euros (aux prix constants de 2010)","0,00",""
"2011","Danemark","Autres dépenses","Euro par habitant","0,00",""
"2011","Danemark","Autres dépenses","Euro par habitant (aux prix constants de 2010)","0,00",""
"2011","Danemark","Autres dépenses","Millions d'unités de monnaie nationale","0,00",""
"2011","Danemark","Maladie/Soins de santé","Millions d'euros","16.271,40",""
"2011","Danemark","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","16.055,93",""
"2011","Danemark","Maladie/Soins de santé","Euro par habitant","2.920,96",""
"2011","Danemark","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","2.882,28",""
"2011","Danemark","Maladie/Soins de santé","Millions d'unités de monnaie nationale","121.231,67",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Total des dépenses","Millions d'euros","776.493,03",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Total des dépenses","Millions d'euros (aux prix constants de 2010)","761.992,32",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Total des dépenses","Euro par habitant","9.672,91",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Total des dépenses","Euro par habitant (aux prix constants de 2010)","9.492,28",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Total des dépenses","Millions d'unités de monnaie nationale","776.493,03",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Prestations de protection sociale","Millions d'euros","742.179,82",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","728.319,90",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Prestations de protection sociale","Euro par habitant","9.245,47",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","9.072,81",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Prestations de protection sociale","Millions d'unités de monnaie nationale","742.179,82",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Dépenses de fonctionnement","Millions d'euros","31.045,56",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","30.465,80",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Dépenses de fonctionnement","Euro par habitant","386,74",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","379,52",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","31.045,56",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Autres dépenses","Millions d'euros","3.267,64",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Autres dépenses","Millions d'euros (aux prix constants de 2010)","3.206,62",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Autres dépenses","Euro par habitant","40,71",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Autres dépenses","Euro par habitant (aux prix constants de 2010)","39,95",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Autres dépenses","Millions d'unités de monnaie nationale","3.267,64",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Maladie/Soins de santé","Millions d'euros","248.874,08",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","244.226,45",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Maladie/Soins de santé","Euro par habitant","3.100,27",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","3.042,37",""
"2011","Allemagne (jusqu'en 1990, ancien territoire de la RFA)","Maladie/Soins de santé","Millions d'unités de monnaie nationale","248.874,08",""
"2011","Estonie","Total des dépenses","Millions d'euros","2.605,53",""
"2011","Estonie","Total des dépenses","Millions d'euros (aux prix constants de 2010)","2.476,01",""
"2011","Estonie","Total des dépenses","Euro par habitant","1.962,82",""
"2011","Estonie","Total des dépenses","Euro par habitant (aux prix constants de 2010)","1.865,25",""
"2011","Estonie","Total des dépenses","Millions d'unités de monnaie nationale","2.605,53",""
"2011","Estonie","Prestations de protection sociale","Millions d'euros","2.576,84",""
"2011","Estonie","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","2.448,75",""
"2011","Estonie","Prestations de protection sociale","Euro par habitant","1.941,21",""
"2011","Estonie","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","1.844,72",""
"2011","Estonie","Prestations de protection sociale","Millions d'unités de monnaie nationale","2.576,84",""
"2011","Estonie","Dépenses de fonctionnement","Millions d'euros","28,68",""
"2011","Estonie","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","27,26",""
"2011","Estonie","Dépenses de fonctionnement","Euro par habitant","21,61",""
"2011","Estonie","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","20,54",""
"2011","Estonie","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","28,68",""
"2011","Estonie","Autres dépenses","Millions d'euros","0,00",""
"2011","Estonie","Autres dépenses","Millions d'euros (aux prix constants de 2010)","0,00",""
"2011","Estonie","Autres dépenses","Euro par habitant","0,00",""
"2011","Estonie","Autres dépenses","Euro par habitant (aux prix constants de 2010)","0,00",""
"2011","Estonie","Autres dépenses","Millions d'unités de monnaie nationale","0,00",""
"2011","Estonie","Maladie/Soins de santé","Millions d'euros","720,39",""
"2011","Estonie","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","684,58",""
"2011","Estonie","Maladie/Soins de santé","Euro par habitant","542,69",""
"2011","Estonie","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","515,72",""
"2011","Estonie","Maladie/Soins de santé","Millions d'unités de monnaie nationale","720,39",""
"2011","Irlande","Total des dépenses","Millions d'euros","41.426,68",""
"2011","Irlande","Total des dépenses","Millions d'euros (aux prix constants de 2010)","40.950,43",""
"2011","Irlande","Total des dépenses","Euro par habitant","9.044,96",""
"2011","Irlande","Total des dépenses","Euro par habitant (aux prix constants de 2010)","8.940,98",""
"2011","Irlande","Total des dépenses","Millions d'unités de monnaie nationale","41.426,68",""
"2011","Irlande","Prestations de protection sociale","Millions d'euros","39.766,41",""
"2011","Irlande","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","39.309,25",""
"2011","Irlande","Prestations de protection sociale","Euro par habitant","8.682,46",""
"2011","Irlande","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","8.582,65",""
"2011","Irlande","Prestations de protection sociale","Millions d'unités de monnaie nationale","39.766,41",""
"2011","Irlande","Dépenses de fonctionnement","Millions d'euros","1.660,27",""
"2011","Irlande","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","1.641,18",""
"2011","Irlande","Dépenses de fonctionnement","Euro par habitant","362,50",""
"2011","Irlande","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","358,33",""
"2011","Irlande","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","1.660,27",""
"2011","Irlande","Autres dépenses","Millions d'euros","0,00",""
"2011","Irlande","Autres dépenses","Millions d'euros (aux prix constants de 2010)","0,00",""
"2011","Irlande","Autres dépenses","Euro par habitant","0,00",""
"2011","Irlande","Autres dépenses","Euro par habitant (aux prix constants de 2010)","0,00",""
"2011","Irlande","Autres dépenses","Millions d'unités de monnaie nationale","0,00",""
"2011","Irlande","Maladie/Soins de santé","Millions d'euros","14.544,59","p"
"2011","Irlande","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","14.377,38","p"
"2011","Irlande","Maladie/Soins de santé","Euro par habitant","3.175,62","p"
"2011","Irlande","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","3.139,11","p"
"2011","Irlande","Maladie/Soins de santé","Millions d'unités de monnaie nationale","14.544,59","p"
"2011","Grèce","Total des dépenses","Millions d'euros","56.533,44","p"
"2011","Grèce","Total des dépenses","Millions d'euros (aux prix constants de 2010)","55.728,72","p"
"2011","Grèce","Total des dépenses","Euro par habitant","5.090,86","p"
"2011","Grèce","Total des dépenses","Euro par habitant (aux prix constants de 2010)","5.018,39","p"
"2011","Grèce","Total des dépenses","Millions d'unités de monnaie nationale","56.533,44","p"
"2011","Grèce","Prestations de protection sociale","Millions d'euros","55.447,58","p"
"2011","Grèce","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","54.658,32","p"
"2011","Grèce","Prestations de protection sociale","Euro par habitant","4.993,07","p"
"2011","Grèce","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","4.922,00","p"
"2011","Grèce","Prestations de protection sociale","Millions d'unités de monnaie nationale","55.447,58","p"
"2011","Grèce","Dépenses de fonctionnement","Millions d'euros","857,60","p"
"2011","Grèce","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","845,39","p"
"2011","Grèce","Dépenses de fonctionnement","Euro par habitant","77,23","p"
"2011","Grèce","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","76,13","p"
"2011","Grèce","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","857,60","p"
"2011","Grèce","Autres dépenses","Millions d'euros","228,26","p"
"2011","Grèce","Autres dépenses","Millions d'euros (aux prix constants de 2010)","225,02","p"
"2011","Grèce","Autres dépenses","Euro par habitant","20,56","p"
"2011","Grèce","Autres dépenses","Euro par habitant (aux prix constants de 2010)","20,26","p"
"2011","Grèce","Autres dépenses","Millions d'unités de monnaie nationale","228,26","p"
"2011","Grèce","Maladie/Soins de santé","Millions d'euros","12.783,88","p"
"2011","Grèce","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","12.601,91","p"
"2011","Grèce","Maladie/Soins de santé","Euro par habitant","1.151,19","p"
"2011","Grèce","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","1.134,81","p"
"2011","Grèce","Maladie/Soins de santé","Millions d'unités de monnaie nationale","12.783,88","p"
"2011","Espagne","Total des dépenses","Millions d'euros","271.174,19",""
"2011","Espagne","Total des dépenses","Millions d'euros (aux prix constants de 2010)","264.743,56",""
"2011","Espagne","Total des dépenses","Euro par habitant","5.801,42",""
"2011","Espagne","Total des dépenses","Euro par habitant (aux prix constants de 2010)","5.663,85",""
"2011","Espagne","Total des dépenses","Millions d'unités de monnaie nationale","271.174,19",""
"2011","Espagne","Prestations de protection sociale","Millions d'euros","266.227,29",""
"2011","Espagne","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","259.913,98",""
"2011","Espagne","Prestations de protection sociale","Euro par habitant","5.695,59",""
"2011","Espagne","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","5.560,53",""
"2011","Espagne","Prestations de protection sociale","Millions d'unités de monnaie nationale","266.227,29",""
"2011","Espagne","Dépenses de fonctionnement","Millions d'euros","4.854,78",""
"2011","Espagne","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","4.739,66",""
"2011","Espagne","Dépenses de fonctionnement","Euro par habitant","103,86",""
"2011","Espagne","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","101,40",""
"2011","Espagne","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","4.854,78",""
"2011","Espagne","Autres dépenses","Millions d'euros","92,11",""
"2011","Espagne","Autres dépenses","Millions d'euros (aux prix constants de 2010)","89,93",""
"2011","Espagne","Autres dépenses","Euro par habitant","1,97",""
"2011","Espagne","Autres dépenses","Euro par habitant (aux prix constants de 2010)","1,92",""
"2011","Espagne","Autres dépenses","Millions d'unités de monnaie nationale","92,11",""
"2011","Espagne","Maladie/Soins de santé","Millions d'euros","74.003,70",""
"2011","Espagne","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","72.248,78",""
"2011","Espagne","Maladie/Soins de santé","Euro par habitant","1.583,21",""
"2011","Espagne","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","1.545,67",""
"2011","Espagne","Maladie/Soins de santé","Millions d'unités de monnaie nationale","74.003,70",""
"2011","France","Total des dépenses","Millions d'euros","680.206,33",""
"2011","France","Total des dépenses","Millions d'euros (aux prix constants de 2010)","669.804,27",""
"2011","France","Total des dépenses","Euro par habitant","10.444,17",""
"2011","France","Total des dépenses","Euro par habitant (aux prix constants de 2010)","10.284,45",""
"2011","France","Total des dépenses","Millions d'unités de monnaie nationale","680.206,33",""
"2011","France","Prestations de protection sociale","Millions d'euros","635.540,08",""
"2011","France","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","625.821,08",""
"2011","France","Prestations de protection sociale","Euro par habitant","9.758,35",""
"2011","France","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","9.609,12",""
"2011","France","Prestations de protection sociale","Millions d'unités de monnaie nationale","635.540,08",""
"2011","France","Dépenses de fonctionnement","Millions d'euros","27.915,69",""
"2011","France","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","27.488,79",""
"2011","France","Dépenses de fonctionnement","Euro par habitant","428,63",""
"2011","France","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","422,07",""
"2011","France","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","27.915,69",""
"2011","France","Autres dépenses","Millions d'euros","16.750,56",""
"2011","France","Autres dépenses","Millions d'euros (aux prix constants de 2010)","16.494,40",""
"2011","France","Autres dépenses","Euro par habitant","257,20",""
"2011","France","Autres dépenses","Euro par habitant (aux prix constants de 2010)","253,26",""
"2011","France","Autres dépenses","Millions d'unités de monnaie nationale","16.750,56",""
"2011","France","Maladie/Soins de santé","Millions d'euros","182.080,22",""
"2011","France","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","179.295,76",""
"2011","France","Maladie/Soins de santé","Euro par habitant","2.795,74",""
"2011","France","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","2.752,98",""
"2011","France","Maladie/Soins de santé","Millions d'unités de monnaie nationale","182.080,22",""
"2011","Croatie","Total des dépenses","Millions d'euros","9.420,75",""
"2011","Croatie","Total des dépenses","Millions d'euros (aux prix constants de 2010)","9.395,94",""
"2011","Croatie","Total des dépenses","Euro par habitant","2.199,61",""
"2011","Croatie","Total des dépenses","Euro par habitant (aux prix constants de 2010)","2.193,82",""
"2011","Croatie","Total des dépenses","Millions d'unités de monnaie nationale","70.080,94",""
"2011","Croatie","Prestations de protection sociale","Millions d'euros","9.222,77",""
"2011","Croatie","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","9.198,48",""
"2011","Croatie","Prestations de protection sociale","Euro par habitant","2.153,38",""
"2011","Croatie","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","2.147,71",""
"2011","Croatie","Prestations de protection sociale","Millions d'unités de monnaie nationale","68.608,17",""
"2011","Croatie","Dépenses de fonctionnement","Millions d'euros","187,03",""
"2011","Croatie","Dépenses de fonctionnement","Millions d'euros (aux prix constants de 2010)","186,54",""
"2011","Croatie","Dépenses de fonctionnement","Euro par habitant","43,67",""
"2011","Croatie","Dépenses de fonctionnement","Euro par habitant (aux prix constants de 2010)","43,55",""
"2011","Croatie","Dépenses de fonctionnement","Millions d'unités de monnaie nationale","1.391,35",""
"2011","Croatie","Autres dépenses","Millions d'euros","10,95",""
"2011","Croatie","Autres dépenses","Millions d'euros (aux prix constants de 2010)","10,92",""
"2011","Croatie","Autres dépenses","Euro par habitant","2,56",""
"2011","Croatie","Autres dépenses","Euro par habitant (aux prix constants de 2010)","2,55",""
"2011","Croatie","Autres dépenses","Millions d'unités de monnaie nationale","81,42",""
"2011","Croatie","Maladie/Soins de santé","Millions d'euros","3.132,02",""
"2011","Croatie","Maladie/Soins de santé","Millions d'euros (aux prix constants de 2010)","3.123,77",""
"2011","Croatie","Maladie/Soins de santé","Euro par habitant","731,28",""
"2011","Croatie","Maladie/Soins de santé","Euro par habitant (aux prix constants de 2010)","729,36",""
"2011","Croatie","Maladie/Soins de santé","Millions d'unités de monnaie nationale","23.299,08",""
"2011","Italie","Total des dépenses","Millions d'euros","467.493,00",""
"2011","Italie","Total des dépenses","Millions d'euros (aux prix constants de 2010)","457.335,58",""
"2011","Italie","Total des dépenses","Euro par habitant","7.872,98",""
"2011","Italie","Total des dépenses","Euro par habitant (aux prix constants de 2010)","7.701,92",""
"2011","Italie","Total des dépenses","Millions d'unités de monnaie nationale","467.493,00",""
"2011","Italie","Prestations de protection sociale","Millions d'euros","447.965,00",""
"2011","Italie","Prestations de protection sociale","Millions d'euros (aux prix constants de 2010)","438.231,87",""
"2011","Italie","Prestations de protection sociale","Euro par habitant","7.544,11",""
"2011","Italie","Prestations de protection sociale","Euro par habitant (aux prix constants de 2010)","7.380,19",""
